,title,url
1078,This Oakland Law Center Fights Housing Insecurity by ‘Radicalizing Real Estate’,https://nextcity.org/urbanist-news/this-oakland-law-center-fights-housing-insecurity-by-radicalizing-real-esta
1079,‘Design as Preventative Care’ Can Mitigate Heat Island Effects,https://nextcity.org/urbanist-news/design-as-preventative-care-can-mitigate-heat-island-effects
1080,How the Oregon Convention Center Put Equity First,https://nextcity.org/urbanist-news/how-the-oregon-convention-center-put-equity-first
1081,These Mayors Say This Is Universal Basic Income’s Moment,https://nextcity.org/urbanist-news/these-mayors-say-this-is-universal-basic-incomes-moment
1082,Adapting to Climate Change in The Valley of the Sun,https://nextcity.org/urbanist-news/adapting-to-climate-change-in-the-valley-of-the-sun
1083,"Texas HSR Gets Federal Greenlight, But Is It Shovel-Ready?",https://nextcity.org/urbanist-news/texas-hsr-gets-federal-greenlight-but-is-it-shovel-ready
1084,Chicago Teens Unveil Vision for Change and Public Safety in Their Neighborhood,https://nextcity.org/urbanist-news/chicago-teens-unveil-vision-change-and-public-safety-in-their-neighborhood
1085,How COVID-19 Is Inspiring Houston Officials to Preserve Natural Areas,https://nextcity.org/urbanist-news/how-covid-19-is-inspiring-houston-officials-to-preserve-natural-areas
1086,Waiving Regulations for Affordable Housing Shows Results in Austin,https://nextcity.org/urbanist-news/waiving-regulations-for-affordable-housing-shows-results-in-austin
1087,Economic Theory in the Time of Coronavirus,https://nextcity.org/urbanist-news/economic-theory-in-the-time-of-coronavirus
1088,Are You Planning to Stay?,https://nextcity.org/features/are-you-planning-to-stay
1089,Improving River Recreation Without Gentrification in Atlanta,https://nextcity.org/urbanist-news/improving-river-recreation-without-gentrification-in-atlanta
1090,Economics in Brief: NYC Taxi Drivers Getting Much-Needed Break From Crushing Medallion Debt,https://nextcity.org/urbanist-news/nyc-taxi-drivers-getting-much-needed-break-from-crushing-medallion-debt
1091,Housing in Brief: Housing Task Force Recommends Legal Changes to Fight Segregation in Chicago,https://nextcity.org/urbanist-news/housing-task-force-recommends-legal-changes-to-fight-segregation-chicago
1092,"In This Detroit Neighborhood, Pocket Parks Double As Sheltered Bus Stops",https://nextcity.org/urbanist-news/in-this-detroit-neighborhood-pocket-parks-double-as-sheltered-bus-stops
1093,When Trash Intersects with Injustice,https://nextcity.org/urbanist-news/when-trash-intersects-with-injustice
1094,Report Puts Community Foundations in the Hot Seat on Race,https://nextcity.org/urbanist-news/report-puts-community-foundations-in-the-hot-seat-on-race
1095,The Missing Piece of the Vision Zero Puzzle: Designing City Streets for Freight,https://nextcity.org/urbanist-news/missing-piece-of-the-vision-zero-puzzle-designing-city-streets-for-freight
1096,How to Keep Parks Clean in a Pandemic,https://nextcity.org/webinars/how-to-keep-parks-clean-in-a-pandemic
1097,Jersey City’s Composting Program Expands During a Pandemic,https://nextcity.org/urbanist-news/jersey-citys-composting-program-expands-during-a-pandemic
1098,"Students’ Hands-On Experience Creates Sustainable, Equitable Parks",https://nextcity.org/urbanist-news/students-hands-on-experience-creates-sustainable-equitable-parks
1099,"Atlanta’s Trying to Support, Not Punish, Its Teenage Water Vendors",https://nextcity.org/urbanist-news/atlantas-trying-to-support-not-punish-its-teenage-water-vendors
1100,How a Charlotte Nonprofit Links Landlords With People Experiencing Homelessness,https://nextcity.org/urbanist-news/charlotte-nonprofit-links-landlords-with-people-experiencing-homelessness
1101,Why Are Two Community Banks from Across the Country Merging?,https://nextcity.org/urbanist-news/why-are-two-community-banks-from-across-the-country-merging
1102,How Community Land Trusts Can Help Heal Segregated Cities,https://nextcity.org/urbanist-news/how-community-land-trusts-can-help-heal-segregated-cities
1103,The Drop Box Rises As a Compromise Between the Mail and the Voting Booth,https://nextcity.org/urbanist-news/the-drop-box-rises-as-a-compromise-between-the-mail-and-the-voting-booth
1104,"Economics in Brief: As Pandemic Drags on, California’s Undocumented Residents May Get Help",https://nextcity.org/urbanist-news/econ-in-brief-pandemic-drags-on-calif-undocumented-residents-may-get-help
1105,Housing in Brief: People Living in Formerly Redlined Neighborhoods at Higher Risk for COVID-19,https://nextcity.org/urbanist-news/housing-brief-people-in-formerly-redlined-neighborhoods-higher-risk-covid19
1106,These Debtors Are Uniting to Take on Banks,https://nextcity.org/urbanist-news/these-debtors-are-uniting-to-take-on-banks
1107,"Donating Materials, Time and Talent to Boost Black Homeownership",https://nextcity.org/urbanist-news/donating-materials-time-and-talent-to-boost-black-homeownership
1108,Legal Aid to Level the Playing Field for Small Businesses in New York,https://nextcity.org/urbanist-news/legal-aid-to-level-the-playing-field-for-small-businesses-in-new-york
1109,Adopt a “Digital Building Code” to Permanently Decrease the Digital Divide,https://nextcity.org/urbanist-news/adopt-a-digital-building-code-to-permanently-decrease-the-digital-divide
1110,Study: E-Bike Users Leave Their Cars at Home More Often,https://nextcity.org/urbanist-news/study-e-bike-users-leave-their-cars-at-home-more-often
1111,How A Delaware Nonprofit Helps Undocumented Immigrants Obtain Lawful Driving Status,https://nextcity.org/urbanist-news/delaware-nonprofit-helps-undocumented-immigrants-get-lawful-driving-status
1112,From Revitalization to Preservation in an Atlanta Neighborhood,https://nextcity.org/urbanist-news/from-revitalization-to-preservation-in-an-atlanta-neighborhood
1113,Investors Want to Align Their Dollars with Racial Justice Demands,https://nextcity.org/urbanist-news/investors-want-to-align-their-dollars-with-racial-justice-demands
1114,"Mail-In Voting Lessons From Oregon, the State With the Longest History of Voting by Mail",https://nextcity.org/urbanist-news/voting-lessons-from-oregon-the-state-with-longest-history-of-voting-by-mail
1115,People With Mental Heath Disabilities Have Ideas on How to Prevent More Police Shootings,https://nextcity.org/urbanist-news/people-mental-heath-disabilities-ideas-prevent-police-shootings
1116,Economics in Brief: Santa Clara County Rolls Out Foster Youth UBI Program,https://nextcity.org/urbanist-news/economics-in-brief-santa-clara-county-rolls-out-foster-youth-ubi-program
1117,Housing in Brief: CDC Imposes Eviction Moratorium,https://nextcity.org/urbanist-news/housing-in-brief-cdc-imposes-eviction-moratorium
1118,Milwaukee Latest City to Put an Equity Lens on its Parks,https://nextcity.org/urbanist-news/milwaukee-latest-city-to-put-an-equity-lens-on-its-parks
1119,Big Banks Profit from White Supremacy. They Should Return PPP Fees to Black and Latino Communities,https://nextcity.org/urbanist-news/big-banks-profit-from-white-supremacy.-they-should-return-ppp-fees-to-black
1120,Centering Planning in the Federal Surface Transportation Debate,https://nextcity.org/urbanist-news/centering-planning-in-the-federal-surface-transportation-debate
1121,St. Paul’s Poverty-Fighting Office Going Strong During COVID-19,https://nextcity.org/urbanist-news/st-pauls-poverty-fighting-office-going-strong-during-covid-19
1122,"Is Transit a Private Business or a Public Service? Either Way, We Have to Pay For It",https://nextcity.org/urbanist-news/is-transit-a-private-business-or-a-public-service-either-way-we-have-to-pay
1123,The Internet’s Public Square Is Mostly White and Male. These Groups Are Changing That,https://nextcity.org/urbanist-news/internets-public-square-mostly-white-and-male-these-groups-changing-that
1124,Birmingham’s Service Corps Puts People Back to Work For Now and For the Long Haul,https://nextcity.org/urbanist-news/birminghams-service-corps-puts-people-back-to-work-for-now-for-long-haul
1125,"As Michigan Makes Progress on Vacant Homes, Detroit’s Vacancies Have Skyrocketed",https://nextcity.org/urbanist-news/michigan-makes-progress-on-vacant-homes-detroits-vacancies-have-skyrocketed
1126,How Philadelphia Has Tried to Address Water Debt,https://nextcity.org/urbanist-news/how-philadelphia-has-tried-to-address-water-debt
1127,How Legal Aid Lawyers Have Been Preparing for More Evictions,https://nextcity.org/urbanist-news/how-legal-aid-lawyers-have-been-preparing-for-more-evictions
1128,“Everyone Has a Basic Right to Good Design”,https://nextcity.org/features/everyone-has-a-basic-right-to-good-design
1129,Economics in Brief: Millions of Americans Have Lost Health Insurance Since February,https://nextcity.org/urbanist-news/millions-of-americans-have-lost-health-insurance-since-february
1130,Housing in Brief: How to Get the Most from Rental Assistance Programs,https://nextcity.org/urbanist-news/housing-in-brief-how-to-get-the-most-from-rental-assistance-programs
1131,One Immigrant’s Story: Building Bridges Through Art,https://nextcity.org/urbanist-news/one-immigrants-story-building-bridges-through-art
1132,Students Say NYC’s Public School Admissions Process Is Flawed. Here’s What They’d Do Instead,https://nextcity.org/urbanist-news/students-nyc-public-admissions-process-flawed-what-do-instead
1133,How Oakland Is Helping Small Businesses Survive During the Pandemic,https://nextcity.org/urbanist-news/how-oakland-is-helping-small-businesses-survive-during-the-pandemic
1134,"When Students Study Remotely, Who Feeds Them?",https://nextcity.org/urbanist-news/when-students-study-remotely-who-feeds-them
1135,Biloxi’s 15-Year Recovery From Hurricane Katrina Offers Lessons for Other Coastal Cities,https://nextcity.org/urbanist-news/biloxis-15-year-recovery-hurricane-katrina-lessons-other-coastal-cities
1136,"One City, Two Transit Systems, Separate and Unequal?",https://nextcity.org/urbanist-news/one-city-two-transit-systems-separate-and-unequal
1137,Here’s How to Create Public Art Rooted in Environmental Justice,https://nextcity.org/urbanist-news/heres-how-to-create-public-art-rooted-in-environmental-justice
1138,How to Design a Street for Hands-Off Play,https://nextcity.org/urbanist-news/how-to-design-a-street-for-hands-off-play
1139,‘Digital Detroit’ Works to Bridge Digital Divide for Small and Micro Businesses,https://nextcity.org/urbanist-news/digital-detroit-works-bridge-digital-divide-for-small-and-micro-businesses
1140,How A Bronx Supportive-Housing Network Is Keeping Tenants Safe from Coronavirus (So Far),https://nextcity.org/urbanist-news/bronx-supportive-housing-network-keeping-tenants-safe-from-coronavirus
1141,Empowering Communities to Feed Themselves in the Time of COVID-19,https://nextcity.org/features/empowering-communities-to-feed-themselves-in-the-time-of-covid-19
1142,This Chicago Nonprofit Supports Incarcerated Youth and Local Businesses During the Pandemic,https://nextcity.org/urbanist-news/chicago-nonprofit-supports-incarcerated-youth-local-businesses-during-covid
1143,Economics In Brief: CEO Pay Rises to $21 Million – 320 Times the Average Worker Wage,https://nextcity.org/urbanist-news/ceo-pay-rises-to-21-million-320-times-the-average-worker-wage
1144,Housing in Brief: A New Plan for NYCHA,https://nextcity.org/urbanist-news/housing-in-brief-a-new-plan-for-nycha
1145,Produce Prescriptions are More Important—and Popular—Than Ever,https://nextcity.org/urbanist-news/produce-prescriptions-are-more-important-and-popular-than-ever
1146,Virtual Bronx Internships Put Youth First,https://nextcity.org/urbanist-news/virtual-bronx-internships-put-youth-first
1147,What if Detroit’s Real Estate Industry Looked More Like Detroit?,https://nextcity.org/urbanist-news/what-if-detroits-real-estate-industry-looked-more-like-detroit
1148,"On This Road, All the Cars Will Drive Themselves",https://nextcity.org/urbanist-news/on-this-road-all-the-cars-will-drive-themselves
1149,Meet the 2020 Emerging City Champions,https://nextcity.org/urbanist-news/meet-the-2020-emerging-city-champions
1150,How Bars Can Become Safer Spaces,https://nextcity.org/urbanist-news/how-bars-can-become-safer-spaces
1151,"Black Financial Empowerment: The Long, Hard Road",https://nextcity.org/urbanist-news/black-financial-empowerment-the-long-hard-road
1152,"Cities, Here’s Your Small Business Survival Playbook",https://nextcity.org/urbanist-news/cities-heres-your-small-business-survival-playbook
1153,When Renters Can Earn Equity,https://nextcity.org/urbanist-news/when-renters-can-earn-equity
1154,The World Is Drowning in Used Face Masks. Should We Turn Them Into Fuel?,https://nextcity.org/urbanist-news/the-world-is-drowning-in-used-face-masks-should-we-turn-them-into-fuel
